year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws
2010,1,23,13,1,-20,2,1027,NW,63.05
2010,1,23,14,1,-19,2,1025,NW,71.1
2010,1,23,15,1,-19,3,1024,NW,79.15
2010,1,23,16,1,-19,3,1024,NW,86.3
2010,1,23,17,FALSE,-18,2,1024,NW,91.22
2010,1,23,18,FALSE,-18,1,1024,NW,96.14
2010,1,23,19,FALSE,-17,0,1024,NW,100.16
2010,1,23,20,FALSE,-18,0,1024,SE,1.79
2010,1,23,21,FALSE,-15,-3,1024,cv,0.89
2010,1,23,22,FALSE,-16,0,1023,NW,1.79
2010,1,23,23,FALSE,-16,0,1023,NW,4.92
2010,1,24,0,FALSE,-15,-2,1022,NW,6.71
2010,1,24,1,FALSE,-14,-7,1022,cv,0.45
2010,1,24,2,FALSE,-14,-8,1021,NW,1.79
2010,1,24,3,FALSE,-16,-11,1021,NW,3.58
2010,1,24,4,FALSE,-14,-9,1019,NW,4.47
2010,1,24,5,FALSE,-15,-10,1019,cv,0.89
2010,1,24,6,FALSE,-16,-12,1019,SE,0.89
2010,1,24,7,FALSE,-15,-12,1019,cv,0.89
2010,1,24,8,FALSE,-16,-13,1019,NE,1.79
2010,1,24,9,FALSE,-13,-7,1020,cv,0.89
2010,1,24,10,FALSE,-12,-4,1019,cv,1.78
2010,1,24,11,FALSE,-13,0,1019,cv,2.67
2010,1,24,12,FALSE,-16,4,1018,NW,4.02
2010,1,24,13,FALSE,-19,5,1017,NW,13.85
2010,1,24,14,FALSE,-18,5,1017,NW,22.79
2010,1,24,15,FALSE,-19,5,1017,NW,32.62
2010,1,24,16,FALSE,-20,5,1018,NW,40.67
2010,1,24,17,FALSE,-19,3,1020,NW,49.61
2010,1,24,18,FALSE,-18,1,1023,NW,61.68
2010,1,24,19,FALSE,-20,-1,1027,NW,76.88
2010,1,24,20,FALSE,-20,-2,1028,NW,89.84
2010,1,24,21,FALSE,-21,-3,1029,NW,98.78
2010,1,24,22,FALSE,-25,-4,1030,NW,113.98
2010,1,24,23,FALSE,-26,-5,1031,NW,129.18
2010,1,25,0,FALSE,-25,-5,1031,NW,141.25
2010,1,25,1,FALSE,-25,-6,1031,NW,150.19
2010,1,25,2,FALSE,-24,-6,1032,NW,162.26
2010,1,25,3,FALSE,-24,-6,1033,NW,172.09
2010,1,25,4,FALSE,-23,-6,1033,NW,181.92
2010,1,25,5,FALSE,-22,-7,1033,NW,187.73
2010,1,25,6,FALSE,-21,-7,1033,NW,192.65
2010,1,25,7,FALSE,-21,-7,1034,NW,196.67
2010,1,25,8,FALSE,-21,-6,1035,NW,201.59
2010,1,25,9,FALSE,-21,-4,1036,NW,207.4
2010,1,25,10,FALSE,-22,-3,1036,NW,216.34
2010,1,25,11,FALSE,-22,-2,1036,NW,222.15
2010,1,25,12,FALSE,-23,-1,1035,NW,230.2
2010,1,25,13,FALSE,-26,1,1033,NW,238.25
2010,1,25,14,FALSE,-25,2,1032,NW,245.4
2010,1,25,15,FALSE,-25,2,1031,NW,252.55
2010,1,25,16,FALSE,-24,2,1031,NW,257.47
2010,1,25,17,FALSE,-22,1,1031,SE,4.02
2010,1,25,18,FALSE,-19,-1,1031,SE,7.15
2010,1,25,19,FALSE,-19,-1,1031,SE,10.28
2010,1,25,20,FALSE,-17,-4,1031,SE,12.07
2010,1,25,21,FALSE,-18,-1,1031,SE,15.2
2010,1,25,22,FALSE,-18,-5,1030,cv,0.89
2010,1,25,23,FALSE,-18,-3,1030,SE,3.13
2010,1,26,0,FALSE,-16,-9,1030,cv,0.89
2010,1,26,1,FALSE,-16,-8,1029,cv,1.78
2010,1,26,2,FALSE,-16,-11,1029,cv,2.23
2010,1,26,3,FALSE,-16,-12,1029,cv,3.12
2010,1,26,4,FALSE,-16,-10,1028,NW,3.13
2010,1,26,5,FALSE,-17,-10,1028,NW,4.92
2010,1,26,6,FALSE,-17,-12,1027,NW,6.71
2010,1,26,7,FALSE,-17,-10,1027,NW,8.5
2010,1,26,8,FALSE,-18,-13,1028,NE,1.79
2010,1,26,9,FALSE,-16,-8,1028,NW,4.02
2010,1,26,10,FALSE,-16,-6,1027,NW,5.81
2010,1,26,11,FALSE,-15,-3,1027,cv,0.89
2010,1,26,12,1,-15,-1,1025,SE,1.79
2010,1,26,13,1,-18,0,1024,SE,3.58
2010,1,26,14,1,-19,1,1023,cv,0.89
2010,1,26,15,1,-18,2,1021,SE,1.79
2010,1,26,16,1,-17,1,1021,SE,4.92
2010,1,26,17,2,-14,-1,1021,SE,5.81
2010,1,26,18,2,-13,-3,1021,SE,6.7
2010,1,26,19,2,-13,-3,1021,cv,0.89
2010,1,26,20,2,-11,-5,1020,NE,0.89
2010,1,26,21,3,-13,-6,1020,NW,1.79
2010,1,26,22,2,-11,-5,1020,cv,0.89
2010,1,26,23,2,-11,-4,1019,NW,1.79
2010,1,27,0,2,-11,-4,1019,NW,3.58
2010,1,27,1,2,-12,-3,1018,NW,5.37
2010,1,27,2,2,-11,-4,1017,NW,7.16
2010,1,27,3,2,-11,-4,1016,NW,10.29
2010,1,27,4,2,-12,-3,1016,NW,12.08
2010,1,27,5,1,-11,-4,1016,NW,15.21
2010,1,27,6,1,-11,-5,1015,NW,17
2010,1,27,7,1,-11,-4,1015,NW,18.79
2010,1,27,8,1,-11,-3,1015,NE,3.13
2010,1,27,9,1,-10,-1,1015,NE,6.26
2010,1,27,10,1,-9,1,1015,NE,9.39
2010,1,27,11,1,-9,3,1015,NW,1.79
2010,1,27,12,1,-9,4,1014,NW,4.92
2010,1,27,13,1,-9,6,1013,NW,8.05
2010,1,27,14,1,-13,8,1012,NW,16.1
2010,1,27,15,1,-14,8,1013,NW,24.15
2010,1,27,16,1,-14,7,1014,NW,32.2
2010,1,27,17,1,-13,7,1015,NW,39.35
2010,1,27,18,1,-13,5,1016,NW,47.4
2010,1,27,19,1,-12,4,1018,NW,52.32
2010,1,27,20,1,-13,3,1019,NW,56.34
2010,1,27,21,1,-14,3,1020,NW,62.15
2010,1,27,22,1,-14,3,1021,NW,67.96
2010,1,27,23,1,-14,0,1022,NW,71.98
2010,1,28,0,1,-13,-1,1023,NW,76.9
2010,1,28,1,1,-15,-1,1023,NE,7.15
2010,1,28,2,1,-15,-1,1024,NE,12.07
2010,1,28,3,1,-15,-2,1025,NE,16.09
2010,1,28,4,1,-15,-2,1025,NE,21.01
2010,1,28,5,1,-15,-3,1025,NE,25.03
2010,1,28,6,1,-15,-3,1025,NW,3.13
2010,1,28,7,1,-15,-3,1026,NW,8.05
2010,1,28,8,1,-16,-3,1027,NW,12.97
2010,1,28,9,1,-17,-2,1028,NW,20.12
2010,1,28,10,1,-18,-2,1029,NW,25.93
2010,1,28,11,1,-19,-1,1028,NW,35.76
2010,1,28,12,1,-21,1,1027,NW,44.7
2010,1,28,13,1,-24,1,1026,NW,53.64
2010,1,28,14,1,-25,1,1026,NW,62.58
2010,1,28,15,1,-25,1,1026,NW,72.41
2010,1,28,16,1,-24,1,1026,NW,82.24
2010,1,28,17,1,-25,0,1026,NW,91.18
2010,1,28,18,1,-22,0,1027,NW,99.23
2010,1,28,19,1,-20,-1,1027,NW,103.25
2010,1,28,20,1,-21,-1,1027,NW,105.04
2010,1,28,21,1,-21,-4,1028,NE,0.89
2010,1,28,22,1,-21,-2,1027,NW,4.02
2010,1,28,23,1,-22,-2,1027,NW,7.15
2010,1,29,0,1,-22,-1,1027,NW,12.07
2010,1,29,1,1,-21,-4,1027,NW,15.2
2010,1,29,2,1,-21,-4,1026,cv,0.89
2010,1,29,3,1,-19,-8,1026,NE,1.79
2010,1,29,4,1,-20,-7,1025,cv,0.89
2010,1,29,5,1,-20,-8,1024,NW,1.79
2010,1,29,6,1,-18,-10,1024,cv,0.89
2010,1,29,7,1,-21,-2,1024,NW,4.02
2010,1,29,8,1,-21,-1,1025,NW,9.83
2010,1,29,9,1,-24,1,1025,NW,17.88
2010,1,29,10,1,-25,2,1025,NW,26.82
2010,1,29,11,1,-24,3,1024,NW,33.97
2010,1,29,12,1,-25,4,1023,NW,42.02
2010,1,29,13,1,-24,5,1022,NW,50.07
2010,1,29,14,1,-25,6,1020,NW,57.22
2010,1,29,15,1,-25,6,1020,NW,65.27
2010,1,29,16,1,-23,6,1020,NW,72.42
2010,1,29,17,1,-22,5,1020,NW,78.23
2010,1,29,18,1,-21,5,1020,NW,84.04
2010,1,29,19,1,-20,5,1020,NW,89.85
2010,1,29,20,1,-20,3,1020,NW,93.87
2010,1,29,21,1,-20,3,1020,NW,97.89
2010,1,29,22,1,-19,3,1021,NW,101.02
2010,1,29,23,1,-19,3,1020,NW,105.94
2010,1,30,0,1,-18,0,1020,NW,109.96
2010,1,30,1,1,-18,0,1020,NW,114.88
2010,1,30,2,1,-15,-1,1020,cv,1.79
2010,1,30,3,1,-15,-2,1020,NW,0.89
2010,1,30,4,1,-16,-1,1020,NW,4.02
2010,1,30,5,1,-16,-4,1019,NW,8.94
2010,1,30,6,1,-15,-5,1020,cv,0.89
2010,1,30,7,1,-16,-5,1020,NW,3.13
2010,1,30,8,1,-15,-6,1021,cv,0.89
2010,1,30,9,1,-15,0,1021,NW,4.02
2010,1,30,10,1,-18,3,1021,NW,8.04
2010,1,30,11,1,-21,5,1020,NW,12.96
2010,1,30,12,1,-22,6,1020,NW,18.77
2010,1,30,13,1,-22,7,1019,NW,25.92
2010,1,30,14,1,-22,7,1018,NW,35.75
2010,1,30,15,1,-23,7,1018,NW,45.58
2010,1,30,16,1,-23,7,1017,NW,52.73
2010,1,30,17,1,-22,6,1018,NW,58.54
2010,1,30,18,1,-21,5,1018,NW,64.35
2010,1,30,19,1,-21,5,1019,NW,70.16
2010,1,30,20,1,-19,4,1019,NW,74.18
2010,1,30,21,1,-19,5,1020,NW,78.2
2010,1,30,22,1,-19,2,1020,NW,81.33
2010,1,30,23,1,-18,2,1021,NW,84.46
2010,1,31,0,1,-18,1,1021,NW,87.59
2010,1,31,1,1,-18,1,1021,NW,90.72
2010,1,31,2,1,-16,-3,1022,NW,93.85
2010,1,31,3,1,-15,-2,1022,NW,95.64
2010,1,31,4,1,-15,0,1022,NW,99.66
2010,1,31,5,1,-17,1,1023,NW,105.47
2010,1,31,6,1,-15,0,1023,NW,109.49
2010,1,31,7,1,-18,0,1025,NW,113.51
2010,1,31,8,1,-17,0,1025,NW,116.64
2010,1,31,9,1,-17,2,1026,NW,120.66
2010,1,31,10,1,-19,3,1026,NW,129.6
2010,1,31,11,1,-19,4,1026,NW,138.54
2010,1,31,12,1,-20,5,1025,NW,145.69
2010,1,31,13,1,-17,5,1024,NE,4.02
2010,1,31,14,1,-18,6,1024,NE,7.15
2010,1,31,15,1,-18,6,1024,cv,0.89
2010,1,31,16,1,-18,5,1024,SE,1.79
2010,1,31,17,1,-17,4,1024,SE,3.58
2010,1,31,18,1,-17,1,1024,NE,1.79
2010,1,31,19,1,-15,-1,1025,NE,2.68
2010,1,31,20,1,-13,-1,1025,cv,0.89
2010,1,31,21,1,-8,-1,1026,SE,5.81
2010,1,31,22,1,-7,-2,1027,SE,10.73
2010,1,31,23,1,-7,-2,1027,SE,13.86
2010,2,1,0,1,-8,-3,1027,SE,15.65
2010,2,1,1,1,-9,-4,1027,NE,0.89
2010,2,1,2,1,-9,-4,1027,NE,1.78
2010,2,1,3,1,-9,-4,1027,cv,0.89
2010,2,1,4,1,-9,-4,1026,SE,0.89
2010,2,1,5,1,-9,-5,1027,cv,0.89
2010,2,1,6,1,-10,-4,1027,SE,0.89
2010,2,1,7,1,-10,-4,1027,cv,0.89
2010,2,1,8,1,-10,-6,1028,NE,0.89
2010,2,1,9,1,-9,-3,1028,SE,1.79
2010,2,1,10,1,-9,-2,1028,cv,0.89
2010,2,1,11,1,-9,-1,1028,SE,1.79
2010,2,1,12,1,-10,0,1027,SE,6.71
2010,2,1,13,1,-12,0,1026,SE,10.73
2010,2,1,14,1,-14,1,1026,SE,14.75
2010,2,1,15,1,-14,0,1025,SE,16.54
2010,2,1,16,1,-12,0,1026,SE,19.67
2010,2,1,17,1,-10,-1,1025,SE,21.46
2010,2,1,18,1,-9,-2,1026,SE,23.25
2010,2,1,19,1,-10,-2,1026,SE,26.38
2010,2,1,20,1,-10,-4,1027,SE,30.4
2010,2,1,21,1,-10,-5,1027,SE,34.42
2010,2,1,22,1,-10,-5,1027,SE,39.34
2010,2,1,23,1,-11,-7,1027,SE,41.13
2010,2,2,0,1,-10,-7,1028,SE,42.92
2010,2,2,1,1,-11,-8,1028,cv,0.89
2010,2,2,2,1,-11,-9,1028,cv,1.34
2010,2,2,3,1,-11,-10,1028,NE,1.79
2010,2,2,4,1,-12,-10,1028,cv,0.89
2010,2,2,5,1,-13,-11,1028,NE,0.89
2010,2,2,6,1,-11,-9,1028,cv,0.89
2010,2,2,7,1,-11,-8,1028,SE,0.89
2010,2,2,8,1,-10,-7,1029,NW,1.79
2010,2,2,9,1,-14,-6,1029,NE,4.92
2010,2,2,10,1,-18,-5,1029,NE,10.73
2010,2,2,11,1,-20,-3,1029,NE,14.75
2010,2,2,12,1,-20,-2,1028,NE,16.54
2010,2,2,13,1,-20,-1,1028,NE,18.33
2010,2,2,14,1,-20,0,1027,cv,1.79
2010,2,2,15,1,-22,0,1027,cv,2.68
2010,2,2,16,1,-22,1,1027,cv,3.57
2010,2,2,17,1,-19,-2,1027,NE,1.79
2010,2,2,18,1,-20,-4,1028,NW,3.13
2010,2,2,19,1,-21,-3,1029,NW,4.02
2010,2,2,20,1,-19,-6,1029,cv,0.89
2010,2,2,21,1,-16,-7,1029,NE,0.89
2010,2,2,22,1,-21,-5,1030,NW,1.79
2010,2,2,23,1,-19,-8,1030,NW,4.92
2010,2,3,0,1,-20,-8,1030,NW,8.05
2010,2,3,1,1,-21,-8,1030,cv,0.89
2010,2,3,2,1,-18,-10,1030,NE,0.89
2010,2,3,3,1,-17,-10,1030,cv,0.89
2010,2,3,4,1,-17,-12,1030,SE,0.89
2010,2,3,5,1,-17,-13,1030,NW,1.79
2010,2,3,6,1,-17,-13,1030,NW,4.92
2010,2,3,7,1,-19,-11,1030,cv,0.89
2010,2,3,8,1,-18,-11,1030,cv,1.34
2010,2,3,9,1,-18,-8,1030,NW,1.79
2010,2,3,10,1,-19,-4,1030,NE,3.13
2010,2,3,11,1,-20,-2,1030,NW,4.92
2010,2,3,12,1,-22,0,1029,NW,12.07
2010,2,3,13,1,-23,1,1027,NW,19.22
2010,2,3,14,1,-24,1,1026,NW,28.16
2010,2,3,15,1,-25,2,1026,NW,37.1
2010,2,3,16,1,-22,2,1026,NW,46.93
2010,2,3,17,1,-21,1,1026,NW,54.08
2010,2,3,18,1,-22,1,1026,NW,59
2010,2,3,19,1,-17,0,1027,NW,63.02
2010,2,3,20,1,-20,-4,1027,cv,0.89
2010,2,3,21,1,-20,-5,1028,NW,1.79
2010,2,3,22,1,-21,-6,1028,NW,4.92
2010,2,3,23,1,-21,-7,1028,cv,0.45
2010,2,4,0,1,-21,-7,1028,NW,1.79
2010,2,4,1,1,-21,-8,1028,NW,4.92
2010,2,4,2,1,-21,-9,1028,cv,0.89
2010,2,4,3,1,-19,-10,1028,cv,1.34
2010,2,4,4,1,-19,-10,1028,NW,1.79
2010,2,4,5,1,-19,-12,1028,cv,0.89
2010,2,4,6,1,-18,-12,1028,SE,0.89
2010,2,4,7,1,-20,-15,1028,NW,4.02
2010,2,4,8,1,-17,-10,1028,NW,8.04
2010,2,4,9,1,-19,-5,1028,NW,12.06
2010,2,4,10,1,-20,-3,1028,NW,15.19
2010,2,4,11,1,-20,-2,1028,NE,4.02
2010,2,4,12,1,-22,0,1027,NW,3.13
2010,2,4,13,1,-22,1,1025,NW,7.15
2010,2,4,14,1,-22,1,1025,NE,1.79
2010,2,4,15,1,-23,1,1024,NE,4.92
2010,2,4,16,1,-23,1,1024,NE,6.71
2010,2,4,17,1,-22,0,1024,NE,8.5
2010,2,4,18,1,-20,-4,1025,NE,11.63
2010,2,4,19,1,-22,-3,1026,NE,14.76
2010,2,4,20,1,-22,-3,1026,NE,15.65
2010,2,4,21,1,-20,-5,1027,NW,1.79
2010,2,4,22,1,-21,-3,1027,cv,0.89
2010,2,4,23,1,-19,-4,1027,NE,1.79
2010,2,5,0,1,-19,-4,1027,NE,4.92
2010,2,5,1,1,-19,-4,1027,NE,8.05
2010,2,5,2,1,-19,-4,1028,cv,0.89
2010,2,5,3,1,-19,-5,1028,NE,1.79
2010,2,5,4,1,-15,-5,1028,SE,1.79
2010,2,5,5,1,-13,-6,1028,NE,0.89
2010,2,5,6,1,-13,-7,1029,cv,0.89
2010,2,5,7,1,-12,-7,1030,cv,1.78
2010,2,5,8,1,-19,-6,1030,NE,3.13
2010,2,5,9,1,-18,-5,1031,NE,4.92
2010,2,5,10,1,-14,-4,1031,cv,1.79
2010,2,5,11,1,-13,-3,1031,SE,1.79
2010,2,5,12,1,-14,-2,1031,SE,3.58
2010,2,5,13,1,-13,-1,1030,SE,6.71
2010,2,5,14,1,-14,-1,1029,cv,1.79
2010,2,5,15,1,-13,-1,1029,SE,1.79
2010,2,5,16,1,-12,-1,1029,SE,3.58
2010,2,5,17,1,-12,-2,1030,SE,5.37
2010,2,5,18,1,-12,-4,1030,SE,6.26
2010,2,5,19,1,-13,-4,1031,SE,8.05
2010,2,5,20,1,-13,-5,1031,SE,8.94
2010,2,5,21,1,-12,-5,1032,SE,9.83
2010,2,5,22,1,-12,-6,1033,SE,11.62
2010,2,5,23,1,-11,-6,1033,SE,13.41
2010,2,6,0,1,-11,-7,1033,SE,15.2
2010,2,6,1,1,-11,-8,1033,SE,16.99
2010,2,6,2,1,-11,-8,1033,SE,18.78
2010,2,6,3,1,-11,-8,1033,SE,20.57
2010,2,6,4,1,-11,-7,1032,SE,23.7
2010,2,6,5,1,-11,-7,1032,SE,25.49
2010,2,6,6,1,-12,-7,1032,SE,27.28
2010,2,6,7,1,-12,-7,1032,SE,29.07
2010,2,6,8,1,-13,-7,1033,cv,0.89
2010,2,6,9,1,-12,-6,1033,SE,1.79
2010,2,6,10,1,-11,-5,1032,SE,4.92
2010,2,6,11,1,-11,-4,1032,SE,8.05
2010,2,6,12,1,-11,-3,1031,SE,11.18
2010,2,6,13,1,-11,-3,1030,SE,15.2
2010,2,6,14,1,-12,-2,1029,SE,19.22
2010,2,6,15,1,-12,-2,1029,SE,22.35
2010,2,6,16,1,-12,-2,1028,SE,25.48
2010,2,6,17,1,-12,-2,1027,SE,29.5
2010,2,6,18,1,-10,-3,1028,SE,33.52
2010,2,6,19,1,-9,-3,1029,SE,35.31
2010,2,6,20,2,-7,-4,1029,SE,37.1
2010,2,6,21,1,-6,-5,1028,SE,38.89
2010,2,6,22,1,-6,-5,1028,SE,42.02
2010,2,6,23,1,-6,-5,1027,SE,45.15
2010,2,7,0,1,-6,-5,1027,SE,46.94
2010,2,7,1,1,-7,-5,1026,SE,48.73
2010,2,7,2,1,-7,-5,1025,cv,0.89
2010,2,7,3,1,-7,-5,1025,cv,1.78
2010,2,7,4,1,-7,-6,1024,NW,0.89
2010,2,7,5,1,-7,-6,1024,cv,0.89
2010,2,7,6,1,-7,-6,1024,NW,0.89
2010,2,7,7,1,-7,-6,1023,NW,1.78
2010,2,7,8,1,-6,-5,1024,NE,1.79
2010,2,7,9,1,-6,-5,1024,NW,1.79
2010,2,7,10,1,-6,-4,1023,NW,3.58
2010,2,7,11,1,-6,-4,1023,cv,0.89
2010,2,7,12,1,-6,-3,1023,cv,1.78
2010,2,7,13,1,-7,-3,1022,cv,2.67
2010,2,7,14,1,-7,-3,1021,cv,3.56
2010,2,7,15,1,-6,-2,1020,SE,1.79
2010,2,7,16,1,-6,-2,1020,SE,3.58
2010,2,7,17,1,-6,-3,1020,SE,5.37
2010,2,7,18,1,-7,-4,1020,cv,0.89
2010,2,7,19,1,-7,-5,1021,SE,0.89
2010,2,7,20,1,-7,-5,1021,SE,1.78
2010,2,7,21,1,-6,-4,1022,SE,2.67
2010,2,7,22,1,-5,-3,1022,cv,0.89
2010,2,7,23,1,-7,-5,1020,NE,1.79
2010,2,8,0,2,-6,-4,1021,cv,0.89
2010,2,8,1,2,-6,-5,1020,cv,1.34
2010,2,8,2,2,-7,-6,1020,SE,0.89
2010,2,8,3,2,-8,-6,1020,NE,0.89
2010,2,8,4,2,-6,-5,1019,cv,0.89
2010,2,8,5,2,-6,-4,1019,NE,1.79
2010,2,8,6,2,-6,-4,1019,NW,1.79
2010,2,8,7,2,-6,-4,1020,NW,4.92
2010,2,8,8,1,-6,-4,1019,NW,8.05
2010,2,8,9,1,-5,-3,1020,NW,12.07
2010,2,8,10,1,-5,-2,1020,NW,15.2
2010,2,8,11,1,-5,-1,1019,cv,0.89
2010,2,8,12,2,-5,0,1019,cv,2.68
2010,2,8,13,2,-5,2,1017,NW,1.79
2010,2,8,14,2,-5,4,1017,cv,0.89
2010,2,8,15,1,-5,5,1017,SE,1.79
2010,2,8,16,1,-4,4,1017,SE,4.92
2010,2,8,17,1,-4,3,1017,SE,6.71
2010,2,8,18,2,-5,1,1019,cv,0.89
2010,2,8,19,2,-4,0,1020,SE,0.89
2010,2,8,20,2,-4,-1,1020,cv,0.89
2010,2,8,21,2,-5,-2,1020,cv,1.78
2010,2,8,22,2,-4,-2,1021,cv,2.23
2010,2,8,23,2,-4,-3,1021,cv,3.12
2010,2,9,0,2,-5,-3,1021,NW,1.79
2010,2,9,1,2,-5,-3,1022,SE,0.89
2010,2,9,2,2,-6,-4,1022,cv,0.89
2010,2,9,3,2,-5,-3,1022,NW,0.89
2010,2,9,4,2,-6,-5,1022,NW,2.68
2010,2,9,5,2,-6,-5,1022,NW,5.81
2010,2,9,6,2,-5,-4,1023,cv,0.89
2010,2,9,7,2,-5,-4,1023,cv,1.34
2010,2,9,8,2,-4,-3,1024,cv,2.23
2010,2,9,9,2,-9,1,1025,NW,4.02
2010,2,9,10,2,-15,2,1025,NW,8.04
2010,2,9,11,1,-17,3,1025,NE,3.13
2010,2,9,12,1,-18,4,1025,NE,4.92
2010,2,9,13,1,-16,4,1024,cv,0.89
2010,2,9,14,1,-14,5,1023,cv,1.78
2010,2,9,15,1,-13,4,1023,SE,1.79
2010,2,9,16,1,-12,4,1023,cv,0.89
2010,2,9,17,1,-11,3,1024,SE,1.79
2010,2,9,18,1,-10,2,1024,SE,3.58
2010,2,9,19,2,-7,2,1025,SE,6.71
2010,2,9,20,2,-6,0,1025,cv,0.89
2010,2,9,21,2,-8,-1,1026,NE,3.13
2010,2,9,22,1,-15,1,1026,NE,8.05
2010,2,9,23,1,-18,1,1027,NE,12.07
2010,2,10,0,1,-20,0,1028,NE,16.09
2010,2,10,1,1,-19,0,1028,NE,21.01
2010,2,10,2,1,-21,-1,1028,NE,25.03
2010,2,10,3,1,-21,-1,1029,NE,29.95
2010,2,10,4,1,-22,-2,1029,NE,34.87
2010,2,10,5,1,-22,-2,1030,NE,39.79
2010,2,10,6,1,-22,-3,1030,NE,45.6
2010,2,10,7,1,-22,-3,1031,NE,51.41
2010,2,10,8,1,-23,-4,1032,NE,58.56
2010,2,10,9,1,-23,-4,1033,NE,65.71
2010,2,10,10,1,-22,-3,1033,NE,71.52
2010,2,10,11,1,-24,-2,1032,NE,77.33
2010,2,10,12,1,-24,-1,1032,NE,83.14
2010,2,10,13,1,-26,0,1031,NW,5.81
2010,2,10,14,1,-26,0,1030,NE,5.81
2010,2,10,15,1,-22,0,1030,NE,11.62
2010,2,10,16,1,-22,0,1030,NE,17.43
2010,2,10,17,1,-23,-1,1030,NE,24.58
2010,2,10,18,1,-23,-1,1031,NE,31.73
2010,2,10,19,1,-22,-1,1032,NE,38.88
2010,2,10,20,1,-22,-2,1032,NE,44.69
2010,2,10,21,1,-21,-2,1033,NE,50.5
2010,2,10,22,1,-22,-2,1034,NE,56.31
2010,2,10,23,1,-21,-3,1035,NE,61.23
2010,2,11,0,1,-22,-3,1035,NE,67.04
2010,2,11,1,1,-22,-3,1035,NE,72.85
2010,2,11,2,1,-22,-3,1035,NE,77.77
2010,2,11,3,1,-22,-4,1035,NE,82.69
2010,2,11,4,1,-23,-4,1034,NE,89.84
2010,2,11,5,1,-23,-5,1034,NE,95.65
2010,2,11,6,1,-23,-5,1035,NW,5.81
2010,2,11,7,1,-22,-6,1036,NW,9.83
2010,2,11,8,1,-22,-5,1037,NW,14.75
2010,2,11,9,1,-22,-4,1037,NW,19.67
2010,2,11,10,1,-22,-4,1037,NW,25.48
2010,2,11,11,1,-22,-3,1037,NE,5.81
2010,2,11,12,1,-22,-3,1036,NE,11.62
2010,2,11,13,1,-24,-2,1036,NW,4.92
2010,2,11,14,1,-23,-2,1035,NE,4.02
2010,2,11,15,1,-23,-2,1035,NE,7.15
2010,2,11,16,1,-23,-2,1035,NW,4.02
2010,2,11,17,1,-23,-2,1035,NE,4.92
2010,2,11,18,1,-22,-3,1035,NE,8.05
2010,2,11,19,1,-21,-3,1036,NE,11.18
2010,2,11,20,1,-21,-5,1036,NW,3.13
2010,2,11,21,1,-21,-5,1036,NW,8.05
2010,2,11,22,1,-20,-5,1037,NW,11.18
2010,2,11,23,1,-21,-5,1038,NE,4.02
2010,2,12,0,1,-22,-5,1038,NE,9.83
2010,2,12,1,1,-22,-6,1038,NE,14.75
2010,2,12,2,1,-22,-6,1038,NE,18.77
2010,2,12,3,1,-22,-7,1037,NE,22.79
2010,2,12,4,1,-23,-8,1037,NW,3.13
2010,2,12,5,1,-22,-8,1037,NW,7.15
2010,2,12,6,1,-22,-9,1038,NW,11.17
2010,2,12,7,1,-23,-9,1038,NW,14.3
2010,2,12,8,1,-21,-9,1038,NW,17.43
2010,2,12,9,1,-22,-6,1038,NE,4.02
2010,2,12,10,1,-22,-5,1037,NE,7.15
2010,2,12,11,1,-22,-4,1036,NW,3.13
2010,2,12,12,1,-23,-3,1035,cv,3.13
2010,2,12,13,1,-23,-2,1034,NW,3.13
2010,2,12,14,1,-23,-1,1033,NW,6.26
2010,2,12,15,1,-23,-1,1032,cv,1.79
2010,2,12,16,1,-23,-1,1032,NE,1.79
2010,2,12,17,1,-23,-1,1031,NE,3.58
2010,2,12,18,1,-22,-3,1031,NE,5.37
2010,2,12,19,1,-21,-4,1032,SE,0.89
2010,2,12,20,1,-19,-5,1032,cv,0.89
2010,2,12,21,1,-18,-6,1032,cv,1.34
2010,2,12,22,1,-16,-8,1032,cv,1.79
2010,2,12,23,1,-18,-8,1032,NE,0.89
2010,2,13,0,1,-18,-8,1031,NW,3.13
2010,2,13,1,1,-18,-11,1031,NW,6.26
2010,2,13,2,1,-19,-8,1031,NW,8.05
2010,2,13,3,1,-19,-11,1030,NW,11.18
2010,2,13,4,1,-19,-10,1030,NW,14.31
2010,2,13,5,1,-19,-11,1030,NW,16.1
2010,2,13,6,1,-19,-11,1030,NW,19.23
2010,2,13,7,1,-19,-11,1030,NW,21.02
2010,2,13,8,1,-17,-10,1031,NW,24.15
2010,2,13,9,1,-17,-7,1031,cv,0.89
2010,2,13,10,1,-18,-5,1031,cv,1.78
2010,2,13,11,1,-18,-3,1030,SE,1.79
2010,2,13,12,1,-19,0,1029,cv,0.89
2010,2,13,13,1,-20,1,1028,SE,1.79
2010,2,13,14,1,-20,3,1027,cv,1.79
2010,2,13,15,1,-20,3,1026,SE,3.13
2010,2,13,16,1,-20,3,1026,SE,7.15
2010,2,13,17,1,-20,2,1026,SE,11.17
2010,2,13,18,1,-18,0,1026,SE,15.19
2010,2,13,19,1,-15,-1,1027,SE,18.32
2010,2,13,20,1,-15,0,1027,SE,22.34
2010,2,13,21,2,-15,-4,1027,cv,0.89
2010,2,13,22,2,-13,-5,1028,cv,1.78
2010,2,13,23,2,-13,-6,1028,cv,2.67
